station,date,tobs,precipitation
USC00519397,2012-03-05,67,1.08
USC00519397,2012-03-06,69,4.0
USC00519397,2012-03-07,67,2.42
USC00519397,2012-03-08,69,0.02
USC00519397,2012-03-09,66,0.19
USC00519397,2012-03-10,73,0.06
USC00519397,2012-03-11,74,0.0
USC00519397,2012-03-12,71,0.03
USC00519397,2012-03-13,72,0.0
USC00519397,2012-03-14,73,0.0
USC00519397,2012-03-15,71,0.0
USC00519397,2012-03-16,72,0.05
USC00519397,2012-03-17,73,0.0
USC00519397,2012-03-18,72,0.0
USC00519397,2012-03-19,73,0.0
USC00519397,2012-03-20,69,0.0
USC00519397,2012-03-21,73,0.0
USC00519397,2012-03-22,74,0.03
USC00519397,2012-03-23,72,0.01
USC00519397,2012-03-24,74,0.0
USC00519397,2012-03-25,74,0.0
USC00519397,2012-03-26,72,0.11
USC00519397,2012-03-27,70,0.03
USC00519397,2012-03-28,71,0.02
USC00519397,2012-03-29,72,0.0
USC00519397,2012-03-30,73,0.0
USC00519397,2012-03-31,74,0.0
USC00519397,2012-04-01,73,0.0
USC00519397,2012-04-02,74,0.0
USC00519397,2012-04-03,75,0.0
USC00519397,2012-04-04,74,0.0
USC00519397,2012-04-05,74,0.19
USC00519397,2012-04-06,74,0.0
USC00519397,2012-04-07,74,0.03
USC00519397,2012-04-08,74,0.0
USC00519397,2012-04-09,72,0.07
USC00519397,2012-04-10,69,0.05
USC00519397,2012-04-11,71,0.06
USC00519397,2012-04-12,70,0.0
USC00519397,2012-04-13,71,0.03
USC00519397,2012-04-14,70,0.0
USC00519397,2012-04-15,75,0.01
USC00519397,2012-04-16,75,0.01
USC00519397,2012-04-17,75,0.0
USC00519397,2012-04-18,75,0.0
USC00519397,2012-04-19,75,0.0
USC00519397,2012-04-20,75,0.0
USC00519397,2012-04-21,74,0.01
USC00519397,2012-04-22,69,0.04
USC00519397,2012-04-23,73,0.03
USC00519397,2012-04-24,73,0.0
USC00519397,2012-04-25,75,0.0
USC00519397,2012-04-26,74,0.0
USC00519397,2012-04-27,75,0.0
USC00519397,2012-04-28,76,0.0
USC00519397,2012-04-29,75,0.0
USC00519397,2012-04-30,75,0.0
USC00519397,2012-05-01,75,0.0
USC00519397,2012-05-02,75,0.0
USC00519397,2012-05-03,75,0.0
USC00519397,2012-05-04,75,0.0
USC00519397,2012-05-05,74,0.04
USC00519397,2012-05-06,75,0.0
USC00519397,2012-05-07,74,0.0
USC00519397,2012-05-08,75,0.0
USC00519397,2012-05-09,74,0.0
USC00519397,2012-05-10,74,0.0
USC00519397,2012-05-11,75,0.0
USC00519397,2012-05-12,75,0.0
USC00519397,2012-05-13,72,0.0
USC00519397,2012-05-14,74,0.0
USC00519397,2012-05-15,74,0.0
USC00519397,2012-05-16,75,0.0
USC00519397,2012-05-17,76,0.0
USC00519397,2012-05-18,77,0.0
USC00519397,2012-05-19,77,0.0
USC00519397,2012-05-20,77,0.0
USC00519397,2012-05-21,76,0.0
USC00519397,2012-05-22,77,0.0
USC00519397,2012-05-23,76,0.0
USC00519397,2012-05-24,78,0.0
USC00519397,2012-05-25,77,0.0
USC00519397,2012-05-26,76,0.0
USC00519397,2012-05-27,76,0.0
USC00519397,2012-05-28,77,0.0
USC00519397,2012-05-29,76,0.0
USC00519397,2012-05-30,76,0.0
USC00519397,2012-05-31,73,0.01
USC00519397,2012-06-01,76,0.02
USC00519397,2012-06-02,76,0.02
USC00519397,2012-06-03,75,0.0
USC00519397,2012-06-04,77,0.0
USC00519397,2012-06-05,77,0.0
USC00519397,2012-06-06,76,0.0
USC00519397,2012-06-07,78,0.0
USC00519397,2012-06-08,77,0.0
USC00519397,2012-06-09,76,0.0
USC00519397,2012-06-10,77,0.0
USC00519397,2012-06-11,76,0.0
USC00519397,2012-06-12,76,0.0
USC00519397,2012-06-13,77,0.0
USC00519397,2012-06-14,77,0.0
USC00519397,2012-06-15,78,0.0
USC00519397,2012-06-16,77,0.0
USC00519397,2012-06-17,77,0.0
USC00519397,2012-06-18,77,0.0
USC00519397,2012-06-19,76,0.0
USC00519397,2012-06-20,75,0.0
USC00519397,2012-06-21,76,0.0
USC00519397,2012-06-22,76,0.0
USC00519397,2012-06-23,77,0.0
USC00519397,2012-06-24,76,0.0
USC00519397,2012-06-25,73,0.03
USC00519397,2012-06-26,73,0.15
USC00519397,2012-06-27,75,0.01
USC00519397,2012-06-28,77,0.0
USC00519397,2012-06-29,76,0.05
USC00519397,2012-06-30,77,0.0
USC00519397,2012-07-01,76,0.0
USC00519397,2012-07-02,77,0.0
USC00519397,2012-07-03,74,0.04
USC00519397,2012-07-04,77,0.01
USC00519397,2012-07-05,77,0.03
USC00519397,2012-07-06,78,0.0
USC00519397,2012-07-07,76,0.04
USC00519397,2012-07-08,77,0.0
USC00519397,2012-07-09,77,0.0
USC00519397,2012-07-10,76,0.0
USC00519397,2012-07-11,76,0.0
USC00519397,2012-07-12,76,0.0
USC00519397,2012-07-13,77,0.0
USC00519397,2012-07-14,78,0.0
USC00519397,2012-07-15,77,0.0
USC00519397,2012-07-16,78,0.01
USC00519397,2012-07-17,78,0.0
USC00519397,2012-07-18,78,0.0
USC00519397,2012-07-19,75,0.0
USC00519397,2012-07-20,77,0.0
USC00519397,2012-07-21,76,0.0
USC00519397,2012-07-22,76,0.0
USC00519397,2012-07-23,79,0.0
USC00519397,2012-07-24,77,0.0
USC00519397,2012-07-25,77,0.0
USC00519397,2012-07-26,77,0.02
USC00519397,2012-07-27,77,0.0
USC00519397,2012-07-28,77,0.0
USC00519397,2012-07-29,73,0.01
USC00519397,2012-07-30,78,0.01
USC00519397,2012-07-31,78,0.0
USC00519397,2012-08-01,79,0.0
USC00519397,2012-08-02,78,0.0
USC00519397,2012-08-03,78,0.0
USC00519397,2012-08-04,78,0.0
USC00519397,2012-08-05,78,0.0
USC00519397,2012-08-06,77,0.0
USC00519397,2012-08-07,77,0.0
USC00519397,2012-08-08,78,0.02
USC00519397,2012-08-09,78,0.0
USC00519397,2012-08-10,76,0.0
USC00519397,2012-08-11,75,0.0
USC00519397,2012-08-12,78,0.0
USC00519397,2012-08-13,78,0.0
USC00519397,2012-08-14,77,0.0
USC00519397,2012-08-15,79,0.01
USC00519397,2012-08-16,78,0.0
USC00519397,2012-08-17,78,0.0
USC00519397,2012-08-18,77,0.0
USC00519397,2012-08-19,76,0.0
USC00519397,2012-08-20,79,0.0
USC00519397,2012-08-21,77,0.0
USC00519397,2012-08-22,77,0.03
USC00519397,2012-08-23,78,0.0
USC00519397,2012-08-24,78,0.0
USC00519397,2012-08-25,78,0.0
USC00519397,2012-08-26,78,0.0
USC00519397,2012-08-27,73,0.02
USC00519397,2012-08-28,75,1.0
USC00519397,2012-08-29,78,0.02
USC00519397,2012-08-30,78,0.04
USC00519397,2012-08-31,78,0.0
USC00519397,2012-09-01,77,0.01
USC00519397,2012-09-02,76,0.04
USC00519397,2012-09-03,77,0.06
USC00519397,2012-09-04,77,0.0
USC00519397,2012-09-05,75,0.01
USC00519397,2012-09-06,77,0.04
USC00519397,2012-09-07,75,0.0
USC00519397,2012-09-08,78,0.06
USC00519397,2012-09-09,76,0.0
USC00519397,2012-09-10,77,0.0
USC00519397,2012-09-11,77,0.0
USC00519397,2012-09-12,76,0.02
USC00519397,2012-09-13,76,0.05
USC00519397,2012-09-14,78,0.04
USC00519397,2012-09-15,78,0.0
USC00519397,2012-09-16,77,0.0
USC00519397,2012-09-17,78,0.0
USC00519397,2012-09-18,71,0.06
USC00519397,2012-09-19,74,0.0
USC00519397,2012-09-20,76,0.07
USC00519397,2012-09-21,77,0.08
USC00519397,2012-09-22,77,0.0
USC00519397,2012-09-23,76,0.04
USC00519397,2012-09-24,77,0.0
USC00519397,2012-09-25,76,0.0
USC00519397,2012-09-26,76,0.01
USC00519397,2012-09-27,78,0.02
USC00519397,2012-09-28,78,0.0
USC00519397,2012-09-29,77,0.0
USC00519397,2012-09-30,75,0.02
USC00519397,2012-10-01,78,0.0
USC00519397,2012-10-02,74,0.0
USC00519397,2012-10-03,75,0.0
USC00519397,2012-10-04,77,0.0
USC00519397,2012-10-05,73,0.0
USC00519397,2012-10-06,73,0.03
USC00519397,2012-10-07,76,0.0
USC00519397,2012-10-08,78,0.0
USC00519397,2012-10-09,75,0.0
USC00519397,2012-10-10,75,0.0
USC00519397,2012-10-11,80,0.0
USC00519397,2012-10-12,78,0.0
USC00519397,2012-10-13,79,0.0
USC00519397,2012-10-14,78,0.0
USC00519397,2012-10-15,78,0.02
USC00519397,2012-10-16,77,0.0
USC00519397,2012-10-17,72,0.0
USC00519397,2012-10-18,75,0.0
USC00519397,2012-10-19,77,0.0
USC00519397,2012-10-20,78,0.0
USC00519397,2012-10-21,77,0.0
USC00519397,2012-10-22,76,0.0
USC00519397,2012-10-23,78,0.0
USC00519397,2012-10-24,78,0.0
USC00519397,2012-10-25,76,0.0
USC00519397,2012-10-26,76,0.0
USC00519397,2012-10-27,74,0.0
USC00519397,2012-10-28,77,0.02
USC00519397,2012-10-29,77,0.04
USC00519397,2012-10-30,76,0.0
USC00519397,2012-10-31,78,0.02
USC00519397,2012-11-01,71,0.0
USC00519397,2012-11-02,70,0.0
USC00519397,2012-11-03,74,0.0
USC00519397,2012-11-04,71,0.0
USC00519397,2012-11-05,69,0.0
USC00519397,2012-11-06,76,0.0
USC00519397,2012-11-07,77,0.0
USC00519397,2012-11-08,77,0.0
USC00519397,2012-11-09,76,0.03
USC00519397,2012-11-10,75,0.0
USC00519397,2012-11-11,76,0.0
USC00519397,2012-11-12,77,0.0
USC00519397,2012-11-13,77,0.06
USC00519397,2012-11-14,77,0.0
USC00519397,2012-11-15,75,0.08
USC00519397,2012-11-16,73,0.03
USC00519397,2012-11-17,74,0.01
USC00519397,2012-11-18,76,0.03
USC00519397,2012-11-19,75,0.0
USC00519397,2012-11-20,75,0.0
USC00519397,2012-11-21,71,0.0
USC00519397,2012-11-22,69,0.0
USC00519397,2012-11-23,71,0.0
USC00519397,2012-11-24,69,0.02
USC00519397,2012-11-25,74,0.0
USC00519397,2012-11-26,72,0.06
USC00519397,2012-11-27,74,0.0
USC00519397,2012-11-28,65,0.0
USC00519397,2012-11-29,67,0.0
USC00519397,2012-11-30,65,0.0
USC00519397,2012-12-01,65,0.0
USC00519397,2012-12-02,71,0.0
USC00519397,2012-12-03,76,0.0
USC00519397,2012-12-04,70,0.2
USC00519397,2012-12-05,76,0.01
USC00519397,2012-12-06,69,0.0
USC00519397,2012-12-07,69,0.0
USC00519397,2012-12-08,69,0.0
USC00519397,2012-12-09,74,0.0
USC00519397,2012-12-10,76,0.0
USC00519397,2012-12-11,74,0.0
USC00519397,2012-12-12,73,0.0
USC00519397,2012-12-13,73,0.14
USC00519397,2012-12-14,74,0.09
USC00519397,2012-12-15,73,0.01
USC00519397,2012-12-16,73,0.02
USC00519397,2012-12-17,73,0.02
USC00519397,2012-12-18,74,0.12
USC00519397,2012-12-19,74,0.0
USC00519397,2012-12-20,71,0.1
USC00519397,2012-12-21,73,0.0
USC00519397,2012-12-22,72,0.0
USC00519397,2012-12-23,64,0.0
USC00519397,2012-12-24,66,0.0
USC00519397,2012-12-26,73,0.03
USC00519397,2012-12-27,72,0.0
USC00519397,2012-12-28,65,0.0
USC00519397,2012-12-29,64,0.0
USC00519397,2012-12-30,69,0.0
USC00519397,2012-12-31,68,0.04
USC00519397,2013-01-01,71,0.02
USC00519397,2013-01-02,71,0.13
USC00519397,2013-01-03,69,0.23
USC00519397,2013-01-04,72,0.04
USC00519397,2013-01-05,72,0.03
USC00519397,2013-01-06,73,0.04
USC00519397,2013-01-07,72,0.04
USC00519397,2013-01-08,72,0.0
USC00519397,2013-01-09,71,0.09
USC00519397,2013-01-10,72,0.0
USC00519397,2013-01-11,72,0.0
USC00519397,2013-01-12,70,0.0
USC00519397,2013-01-13,68,0.0
USC00519397,2013-01-14,74,0.0
USC00519397,2013-01-15,63,0.4
USC00519397,2013-01-16,58,0.0
USC00519397,2013-01-17,62,0.0
USC00519397,2013-01-18,60,0.0
USC00519397,2013-01-19,60,0.0
USC00519397,2013-01-20,67,0.0
USC00519397,2013-01-21,71,0.0
USC00519397,2013-01-22,70,0.0
USC00519397,2013-01-23,71,0.0
USC00519397,2013-01-24,68,0.14
USC00519397,2013-01-25,64,0.43
USC00519397,2013-01-26,65,0.0
USC00519397,2013-01-27,73,0.0
USC00519397,2013-01-28,66,1.13
USC00519397,2013-01-29,68,0.04
USC00519397,2013-01-30,64,0.0
USC00519397,2013-01-31,71,0.0
USC00519397,2013-02-01,71,0.0
USC00519397,2013-02-02,72,0.0
USC00519397,2013-02-03,67,0.0
USC00519397,2013-02-04,71,0.0
USC00519397,2013-02-05,71,0.0
USC00519397,2013-02-06,70,0.04
USC00519397,2013-02-07,71,0.04
USC00519397,2013-02-08,72,0.0
USC00519397,2013-02-09,67,0.01
USC00519397,2013-02-10,72,0.0
USC00519397,2013-02-11,70,0.0
USC00519397,2013-02-12,70,0.0
USC00519397,2013-02-13,69,0.0
USC00519397,2013-02-14,69,0.0
USC00519397,2013-02-15,71,0.0
USC00519397,2013-02-16,71,0.0
USC00519397,2013-02-17,71,0.0
USC00519397,2013-02-18,71,0.0
USC00519397,2013-02-19,71,0.09
USC00519397,2013-02-20,71,0.09
USC00519397,2013-02-21,71,0.07
USC00519397,2013-02-22,72,0.31
USC00519397,2013-02-23,71,0.15
USC00519397,2013-02-24,71,0.04
USC00519397,2013-02-25,71,0.0
USC00519397,2013-02-26,71,0.01
USC00519397,2013-02-27,71,0.03
USC00519397,2013-02-28,72,0.0
USC00519397,2013-03-01,71,0.0
USC00519397,2013-03-02,72,0.0
USC00519397,2013-03-03,72,0.0
USC00519397,2013-03-04,70,0.0
USC00519397,2013-03-05,71,0.0
USC00519397,2013-03-06,71,0.0
USC00519397,2013-03-07,65,0.0
USC00519397,2013-03-08,64,0.0
USC00519397,2013-03-09,73,0.02
USC00519397,2013-03-10,68,1.29
USC00519397,2013-03-11,63,0.8
USC00519397,2013-03-12,66,0.01
USC00519397,2013-03-13,63,0.0
USC00519397,2013-03-14,66,0.0
USC00519397,2013-03-15,64,0.0
USC00519397,2013-03-16,69,0.0
USC00519397,2013-03-17,62,0.0
USC00519397,2013-03-18,64,0.0
USC00519397,2013-03-19,66,0.0
USC00519397,2013-03-20,69,0.0
USC00519397,2013-03-21,71,0.0
USC00519397,2013-03-22,74,0.0
USC00519397,2013-03-23,72,0.02
USC00519397,2013-03-24,71,0.0
USC00519397,2013-03-25,68,0.32
USC00519397,2013-03-26,69,0.0
USC00519397,2013-03-27,71,0.0
USC00519397,2013-03-28,72,0.3
USC00519397,2013-03-29,70,0.06
USC00519397,2013-03-30,70,0.01
USC00519397,2013-03-31,64,0.25
USC00519397,2013-04-01,63,0.0
USC00519397,2013-04-02,61,0.0
USC00519397,2013-04-03,67,0.0
USC00519397,2013-04-04,68,0.0
USC00519397,2013-04-05,73,0.0
USC00519397,2013-04-06,74,0.03
USC00519397,2013-04-07,71,0.0
USC00519397,2013-04-08,74,0.0
USC00519397,2013-04-09,74,0.0
USC00519397,2013-04-10,74,0.0
USC00519397,2013-04-11,77,0.01
USC00519397,2013-04-12,75,0.0
USC00519397,2013-04-13,75,0.0
USC00519397,2013-04-14,76,0.0
USC00519397,2013-04-15,72,0.8
USC00519397,2013-04-16,70,0.08
USC00519397,2013-04-17,77,0.0
USC00519397,2013-04-18,75,0.0
USC00519397,2013-04-19,75,0.01
USC00519397,2013-04-20,74,0.0
USC00519397,2013-04-21,73,0.0
USC00519397,2013-04-22,73,0.05
USC00519397,2013-04-23,76,0.01
USC00519397,2013-04-24,70,0.55
USC00519397,2013-04-25,76,0.01
USC00519397,2013-04-26,76,0.0
USC00519397,2013-04-27,74,0.0
USC00519397,2013-04-28,72,0.0
USC00519397,2013-04-29,76,0.0
USC00519397,2013-04-30,74,0.0
USC00519397,2013-05-01,78,0.0
USC00519397,2013-05-02,75,0.0
USC00519397,2013-05-03,84,0.0
USC00519397,2013-05-04,69,0.14
USC00519397,2013-05-05,69,0.12
USC00519397,2013-05-06,75,0.09
USC00519397,2013-05-07,72,0.0
USC00519397,2013-05-08,73,0.0
USC00519397,2013-05-09,77,0.0
USC00519397,2013-05-10,77,0.0
USC00519397,2013-05-11,76,0.0
USC00519397,2013-05-12,75,0.0
USC00519397,2013-05-13,77,0.0
USC00519397,2013-05-14,78,0.0
USC00519397,2013-05-15,77,0.0
USC00519397,2013-05-16,77,0.0
USC00519397,2013-05-17,77,0.0
USC00519397,2013-05-18,78,0.02
USC00519397,2013-05-19,73,0.04
USC00519397,2013-05-20,74,0.03
USC00519397,2013-05-21,71,0.0
USC00519397,2013-05-22,78,0.0
USC00519397,2013-05-23,79,0.0
USC00519397,2013-05-24,79,0.0
USC00519397,2013-05-25,77,0.0
USC00519397,2013-05-26,77,0.0
USC00519397,2013-05-27,78,0.0
USC00519397,2013-05-28,77,0.04
USC00519397,2013-05-29,78,0.0
USC00519397,2013-05-30,77,0.03
USC00519397,2013-05-31,79,0.0
USC00519397,2013-06-01,79,0.01
USC00519397,2013-06-02,78,0.0
USC00519397,2013-06-03,79,0.0
USC00519397,2013-06-04,78,0.0
USC00519397,2013-06-05,78,0.0
USC00519397,2013-06-06,79,0.0
USC00519397,2013-06-07,77,0.0
USC00519397,2013-06-08,77,0.0
USC00519397,2013-06-09,77,0.0
USC00519397,2013-06-10,77,0.0
USC00519397,2013-06-11,77,0.0
USC00519397,2013-06-12,78,0.0
USC00519397,2013-06-13,77,0.0
USC00519397,2013-06-14,76,0.37
USC00519397,2013-06-15,78,0.0
USC00519397,2013-06-16,78,0.0
USC00519397,2013-06-17,77,0.0
USC00519397,2013-06-18,78,0.01
USC00519397,2013-06-19,78,0.0
USC00519397,2013-06-20,73,0.04
USC00519397,2013-06-21,76,0.12
USC00519397,2013-06-22,77,0.04
USC00519397,2013-06-23,75,0.02
USC00519397,2013-06-24,76,0.35
USC00519397,2013-06-25,74,0.03
USC00519397,2013-06-26,75,0.01
USC00519397,2013-06-27,77,0.0
USC00519397,2013-06-28,76,0.0
USC00519397,2013-06-29,77,0.03
USC00519397,2013-06-30,78,0.01
USC00519397,2013-07-01,78,0.0
USC00519397,2013-07-02,77,0.0
USC00519397,2013-07-03,77,0.03
USC00519397,2013-07-04,78,0.0
USC00519397,2013-07-05,73,0.0
USC00519397,2013-07-06,76,0.0
USC00519397,2013-07-07,75,0.0
USC00519397,2013-07-08,79,0.0
USC00519397,2013-07-09,80,0.0
USC00519397,2013-07-10,79,0.0
USC00519397,2013-07-11,77,0.03
USC00519397,2013-07-12,79,0.01
USC00519397,2013-07-13,78,0.0
USC00519397,2013-07-14,78,0.0
USC00519397,2013-07-15,78,0.0
USC00519397,2013-07-16,78,0.0
USC00519397,2013-07-17,78,0.0
USC00519397,2013-07-18,78,0.0
USC00519397,2013-07-19,78,0.0
USC00519397,2013-07-20,78,0.0
USC00519397,2013-07-21,78,0.07
USC00519397,2013-07-22,79,0.0
USC00519397,2013-07-23,77,0.0
USC00519397,2013-07-24,79,0.0
USC00519397,2013-07-25,78,0.0
USC00519397,2013-07-26,78,0.0
USC00519397,2013-07-27,78,0.0
USC00519397,2013-07-28,76,0.02
USC00519397,2013-07-29,78,0.06
USC00519397,2013-07-30,79,0.74
USC00519397,2013-07-31,79,0.01
USC00519397,2013-08-01,79,0.02
USC00519397,2013-08-02,78,0.0
USC00519397,2013-08-03,78,0.0
USC00519397,2013-08-04,77,0.0
USC00519397,2013-08-05,79,0.0
USC00519397,2013-08-06,79,0.0
USC00519397,2013-08-07,79,0.0
USC00519397,2013-08-08,79,0.0
USC00519397,2013-08-09,78,0.0
USC00519397,2013-08-10,76,0.03
USC00519397,2013-08-11,79,0.05
USC00519397,2013-08-12,79,0.0
USC00519397,2013-08-13,79,0.0
USC00519397,2013-08-14,78,0.02
USC00519397,2013-08-15,78,0.0
USC00519397,2013-08-16,76,0.01
USC00519397,2013-08-17,78,0.0
USC00519397,2013-08-18,78,0.0
USC00519397,2013-08-19,77,0.0
USC00519397,2013-08-20,74,0.0
USC00519397,2013-08-21,77,0.25
USC00519397,2013-08-22,79,0.0
USC00519397,2013-08-23,77,0.0
USC00519397,2013-08-24,79,0.0
USC00519397,2013-08-25,80,0.0
USC00519397,2013-08-26,80,0.0
USC00519397,2013-08-27,79,0.0
USC00519397,2013-08-28,76,0.0
USC00519397,2013-08-29,79,0.0
USC00519397,2013-08-30,78,0.0
USC00519397,2013-08-31,79,0.0
USC00519397,2013-09-01,78,0.02
USC00519397,2013-09-02,79,0.0
USC00519397,2013-09-03,79,0.0
USC00519397,2013-09-04,77,0.0
USC00519397,2013-09-05,74,0.0
USC00519397,2013-09-06,74,0.0
USC00519397,2013-09-07,75,0.14
USC00519397,2013-09-08,80,0.01
USC00519397,2013-09-09,79,0.0
USC00519397,2013-09-10,78,0.0
USC00519397,2013-09-11,79,0.0
USC00519397,2013-09-12,78,0.03
USC00519397,2013-09-13,78,0.02
USC00519397,2013-09-14,83,0.14
USC00519397,2013-09-15,79,0.01
USC00519397,2013-09-16,70,0.0
USC00519397,2013-09-17,76,0.02
USC00519397,2013-09-18,78,0.14
USC00519397,2013-09-19,78,0.02
USC00519397,2013-09-20,80,0.0
USC00519397,2013-09-21,77,0.02
USC00519397,2013-09-22,79,0.02
USC00519397,2013-09-23,77,0.01
USC00519397,2013-09-24,78,0.01
USC00519397,2013-09-25,79,0.25
USC00519397,2013-09-26,78,0.07
USC00519397,2013-09-27,79,0.0
USC00519397,2013-09-28,79,0.0
USC00519397,2013-09-29,78,0.08
USC00519397,2013-09-30,79,0.02
USC00519397,2013-10-01,79,0.0
USC00519397,2013-10-02,80,0.0
USC00519397,2013-10-03,81,0.0
USC00519397,2013-10-04,80,0.0
USC00519397,2013-10-05,74,0.0
USC00519397,2013-10-06,78,0.0
USC00519397,2013-10-07,80,0.0
USC00519397,2013-10-08,79,0.0
USC00519397,2013-10-09,79,0.0
USC00519397,2013-10-10,78,0.0
USC00519397,2013-10-11,78,0.0
USC00519397,2013-10-12,77,0.0
USC00519397,2013-10-13,76,0.0
USC00519397,2013-10-14,73,0.18
USC00519397,2013-10-15,74,0.02
USC00519397,2013-10-16,75,0.0
USC00519397,2013-10-17,74,0.0
USC00519397,2013-10-18,75,0.0
USC00519397,2013-10-19,71,0.0
USC00519397,2013-10-20,73,0.0
USC00519397,2013-10-21,72,0.0
USC00519397,2013-10-22,73,0.0
USC00519397,2013-10-23,74,0.0
USC00519397,2013-10-24,74,0.0
USC00519397,2013-10-25,80,0.0
USC00519397,2013-10-26,76,0.0
USC00519397,2013-10-27,76,0.0
USC00519397,2013-10-28,74,0.01
USC00519397,2013-10-29,77,0.0
USC00519397,2013-10-30,78,0.0
USC00519397,2013-10-31,78,0.0
USC00519397,2013-11-01,79,0.0
USC00519397,2013-11-02,78,0.02
USC00519397,2013-11-03,77,0.0
USC00519397,2013-11-04,74,0.01
USC00519397,2013-11-05,77,0.0
USC00519397,2013-11-06,73,0.0
USC00519397,2013-11-07,74,0.02
USC00519397,2013-11-08,74,0.0
USC00519397,2013-11-09,76,0.01
USC00519397,2013-11-10,72,1.98
USC00519397,2013-11-11,74,0.2
USC00519397,2013-11-12,68,0.0
USC00519397,2013-11-13,67,0.0
USC00519397,2013-11-14,76,0.0
USC00519397,2013-11-15,75,0.89
USC00519397,2013-11-16,77,0.0
USC00519397,2013-11-17,71,0.0
USC00519397,2013-11-18,74,0.0
USC00519397,2013-11-19,70,0.0
USC00519397,2013-11-20,72,0.0
USC00519397,2013-11-21,72,0.0
USC00519397,2013-11-22,69,0.0
USC00519397,2013-11-23,69,0.0
USC00519397,2013-11-24,66,0.0
USC00519397,2013-11-25,75,0.0
USC00519397,2013-11-26,76,0.0
USC00519397,2013-11-27,73,0.0
USC00519397,2013-11-28,74,0.0
USC00519397,2013-11-29,74,0.0
USC00519397,2013-11-30,77,0.18
USC00519397,2013-12-01,77,0.0
USC00519397,2013-12-02,71,2.01
USC00519397,2013-12-03,71,0.01
USC00519397,2013-12-04,69,0.0
USC00519397,2013-12-05,68,0.0
USC00519397,2013-12-06,68,0.0
USC00519397,2013-12-07,69,0.0
USC00519397,2013-12-08,70,0.0
USC00519397,2013-12-09,72,0.0
USC00519397,2013-12-10,76,0.03
USC00519397,2013-12-11,75,0.0
USC00519397,2013-12-12,69,0.0
USC00519397,2013-12-13,71,0.02
USC00519397,2013-12-14,71,0.0
USC00519397,2013-12-15,71,0.0
USC00519397,2013-12-16,68,1.1
USC00519397,2013-12-17,65,0.02
USC00519397,2013-12-18,70,0.0
USC00519397,2013-12-19,69,0.16
USC00519397,2013-12-20,69,0.09
USC00519397,2013-12-21,71,0.02
USC00519397,2013-12-22,67,0.0
USC00519397,2013-12-23,73,0.0
USC00519397,2013-12-24,74,0.05
USC00519397,2013-12-25,73,0.02
USC00519397,2013-12-26,67,0.0
USC00519397,2013-12-27,74,0.0
USC00519397,2013-12-28,75,0.0
USC00519397,2013-12-29,75,0.0
USC00519397,2013-12-30,74,0.0
USC00519397,2013-12-31,67,0.0
USC00519397,2014-01-01,66,0.0
USC00519397,2014-01-02,75,0.0
USC00519397,2014-01-03,65,0.76
USC00519397,2014-01-04,69,0.0
USC00519397,2014-01-05,68,0.0
USC00519397,2014-01-06,71,0.0
USC00519397,2014-01-07,70,0.0
USC00519397,2014-01-08,71,0.0
USC00519397,2014-01-09,65,0.03
USC00519397,2014-01-10,72,0.0
USC00519397,2014-01-11,70,0.0
USC00519397,2014-01-12,69,0.35
USC00519397,2014-01-13,69,0.0
USC00519397,2014-01-14,70,0.43
USC00519397,2014-01-15,66,0.01
USC00519397,2014-01-16,69,0.25
USC00519397,2014-01-17,67,0.0
USC00519397,2014-01-18,66,0.0
USC00519397,2014-01-19,66,0.0
USC00519397,2014-01-20,64,0.0
USC00519397,2014-01-21,72,0.0
USC00519397,2014-01-22,69,0.35
USC00519397,2014-01-23,58,0.0
USC00519397,2014-01-24,59,0.0
USC00519397,2014-01-25,72,0.0
USC00519397,2014-01-26,74,0.0
USC00519397,2014-01-27,68,0.14
USC00519397,2014-01-28,70,0.02
USC00519397,2014-01-29,70,0.27
USC00519397,2014-01-30,65,0.04
USC00519397,2014-01-31,68,0.0
USC00519397,2014-02-01,74,0.22
USC00519397,2014-02-02,67,0.38
USC00519397,2014-02-03,69,0.0
USC00519397,2014-02-04,68,0.5
USC00519397,2014-02-05,73,0.23
USC00519397,2014-02-06,72,0.08
USC00519397,2014-02-07,77,0.03
USC00519397,2014-02-08,70,0.0
USC00519397,2014-02-09,71,0.0
USC00519397,2014-02-10,71,0.0
USC00519397,2014-02-11,69,0.0
USC00519397,2014-02-12,71,0.0
USC00519397,2014-02-13,67,0.0
USC00519397,2014-02-14,74,0.0
USC00519397,2014-02-15,73,0.01
USC00519397,2014-02-16,72,0.0
USC00519397,2014-02-17,72,0.35
USC00519397,2014-02-18,72,0.03
USC00519397,2014-02-19,71,0.0
USC00519397,2014-02-20,70,0.0
USC00519397,2014-02-21,69,0.0
USC00519397,2014-02-22,69,0.0
USC00519397,2014-02-23,68,0.0
USC00519397,2014-02-24,68,0.0
USC00519397,2014-02-25,67,0.0
USC00519397,2014-02-26,67,0.0
USC00519397,2014-02-27,70,0.0
USC00519397,2014-02-28,74,0.0
USC00519397,2014-03-01,70,0.25
USC00519397,2014-03-02,71,0.48
USC00519397,2014-03-03,65,0.16
USC00519397,2014-03-04,61,0.0
USC00519397,2014-03-05,69,0.0
USC00519397,2014-03-06,66,0.0
USC00519397,2014-03-07,72,0.25
USC00519397,2014-03-08,68,0.64
USC00519397,2014-03-09,72,0.04
USC00519397,2014-03-10,71,0.0
USC00519397,2014-03-11,74,0.16
